order_id,order_date,customer_id,customer_name,origin_channel,country_region,city,state,postal_code,region,category,sub_category,product_id,sales,quantity,discount,profit
CA-2019-164574,2019-07-29,RH-19555,Ritsa Hightower,Email,United States,Charlotte,North Carolina,28205.0,South,Power Muesli,Steel Cut,OFF-ST-10003816,704.76,5,0.2,26.4285
US-2017-159611,2017-12-27,KB-16315,Karl Braun,Email,United States,Cleveland,Ohio,44105.0,East,Power Muesli,Steel Cut,OFF-ST-10002790,118.16,2,0.2,-25.109
CA-2020-163265,2020-02-16,JS-16030,Joy Smith,Email,United States,Decatur,Illinois,62521.0,Central,Power Muesli,Steel Cut,OFF-ST-10000642,50.352,3,0.2,-8.1822
CA-2020-137323,2020-11-14,PW-19030,Pauline Webber,Sales,United States,Watertown,New York,13601.0,East,Power Muesli,Steel Cut,OFF-ST-10003996,96.36,6,0.0,25.0536
CA-2020-119284,2020-06-15,TS-21205,Thomas Seio,Sales,United States,Nashville,Tennessee,37211.0,South,Power Muesli,Steel Cut,OFF-ST-10001490,142.776,1,0.2,17.847
CA-2017-119144,2017-11-16,JD-16150,Justin Deggeller,Sales,United States,Los Angeles,California,90008.0,West,Power Muesli,Steel Cut,OFF-ST-10000991,344.91,3,0.0,10.3473
CA-2019-120824,2019-06-12,AW-10930,Arthur Wiediger,Facebook,United States,Houston,Texas,77070.0,Central,Power Muesli,Steel Cut,OFF-ST-10002562,67.536,9,0.2,6.7536
CA-2018-103870,2018-12-27,SP-20860,Sung Pak,Sales,United States,Murfreesboro,Tennessee,37130.0,South,Power Muesli,Steel Cut,OFF-ST-10002562,22.512,3,0.2,2.2512
US-2017-169390,2017-02-07,CS-12250,Chris Selesnick,Sales,United States,New York City,New York,10024.0,East,Power Muesli,Steel Cut,OFF-ST-10001558,64.96,4,0.0,9.744
CA-2019-168774,2019-09-04,RP-19855,Roy Phan,Sales,United States,Woodbury,Minnesota,55125.0,Central,Power Muesli,Steel Cut,OFF-ST-10001490,535.41,3,0.0,160.623
CA-2019-112578,2019-12-29,FO-14305,Frank Olsen,Email,United States,Sacramento,California,95823.0,West,Power Muesli,Steel Cut,OFF-ST-10003722,14.03,1,0.0,4.0687
CA-2018-165813,2018-03-20,BM-11785,Bryan Mills,Email,United States,Salem,Oregon,97301.0,West,Power Muesli,Steel Cut,OFF-ST-10004258,29.304,3,0.2,2.5641
CA-2017-109680,2017-10-06,VP-21760,Victoria Pisteka,Sales,United States,Indianapolis,Indiana,46203.0,Central,Power Muesli,Steel Cut,OFF-ST-10001932,386.34,2,0.0,54.0876
US-2020-132675,2020-09-24,KF-16285,Karen Ferguson,Facebook,United States,Sandy Springs,Georgia,30328.0,South,Power Muesli,Steel Cut,OFF-ST-10004950,15.51,1,0.0,3.8775
CA-2017-141173,2017-11-18,JC-16105,Julie Creighton,Sales,United States,Minneapolis,Minnesota,55407.0,Central,Power Muesli,Steel Cut,OFF-ST-10000885,67.15,5,0.0,16.7875
CA-2020-101805,2020-12-01,SH-19975,Sally Hughsby,Sales,United States,Seattle,Washington,98105.0,West,Power Muesli,Steel Cut,OFF-ST-10002756,541.24,4,0.0,5.4124
CA-2020-126928,2020-09-17,GZ-14470,Gary Zandusky,Email,United States,Morristown,New Jersey,7960.0,East,Power Muesli,Steel Cut,OFF-ST-10000615,34.05,3,0.0,9.534
CA-2017-169642,2017-07-27,BB-10990,Barry Blumstein,Sales,United States,Los Angeles,California,90036.0,West,Power Muesli,Steel Cut,OFF-ST-10002574,276.28,2,0.0,0.0
CA-2019-167241,2019-08-15,BD-11320,Bill Donatelli,Email,United States,Los Angeles,California,90004.0,West,Power Muesli,Steel Cut,OFF-ST-10001505,17.94,3,0.0,3.0498
US-2019-144057,2019-05-09,CV-12805,Cynthia Voltz,Sales,United States,Austin,Texas,78745.0,Central,Power Muesli,Steel Cut,OFF-ST-10001490,856.656,6,0.2,107.082
CA-2020-150910,2020-12-22,JL-15130,Jack Lebron,Email,United States,Jackson,Tennessee,38301.0,South,Power Muesli,Steel Cut,OFF-ST-10000918,26.16,3,0.2,1.962
CA-2017-166730,2017-12-30,DD-13570,Dorothy Dickinson,Email,United States,Memphis,Tennessee,38109.0,South,Power Muesli,Steel Cut,OFF-ST-10002554,39.128,1,0.2,-8.8038
CA-2020-107825,2020-11-18,NB-18655,Nona Balk,Sales,United States,Milwaukee,Wisconsin,53209.0,Central,Power Muesli,Steel Cut,OFF-ST-10001321,92.52,6,0.0,24.9804
CA-2020-107825,2020-11-18,NB-18655,Nona Balk,Sales,United States,Milwaukee,Wisconsin,53209.0,Central,Power Muesli,Steel Cut,OFF-ST-10000777,37.76,1,0.0,10.5728
CA-2018-166492,2018-04-07,RP-19390,Resi Pölking,Email,United States,New York City,New York,10035.0,East,Power Muesli,Steel Cut,OFF-ST-10002214,22.58,2,0.0,5.8708
CA-2018-136105,2018-06-12,SZ-20035,Sam Zeldin,Facebook,United States,Columbus,Indiana,47201.0,Central,Power Muesli,Steel Cut,OFF-ST-10002444,24.56,2,0.0,6.8768
CA-2017-136336,2017-04-21,DB-13555,Dorothy Badders,Sales,United States,Henderson,Kentucky,42420.0,South,Power Muesli,Steel Cut,OFF-ST-10002574,828.84,6,0.0,0.0
CA-2018-104038,2018-02-06,LO-17170,Lori Olson,Sales,United States,Suffolk,Virginia,23434.0,South,Power Muesli,Steel Cut,OFF-ST-10002554,146.73,3,0.0,2.9346
CA-2019-131093,2019-09-17,TS-21610,Troy Staebel,Email,United States,Springfield,Ohio,45503.0,East,Power Muesli,Steel Cut,OFF-ST-10002790,295.4,5,0.2,-62.7725
US-2020-148831,2020-10-13,AH-10210,Alan Hwang,Email,United States,Louisville,Kentucky,40214.0,South,Power Muesli,Steel Cut,OFF-ST-10002974,348.56,8,0.0,104.568
CA-2018-163181,2018-11-07,AB-10105,Adrian Barton,Email,United States,Houston,Texas,77041.0,Central,Power Muesli,Steel Cut,OFF-ST-10001713,84.784,2,0.2,-16.9568
CA-2018-163181,2018-11-07,AB-10105,Adrian Barton,Email,United States,Houston,Texas,77041.0,Central,Power Muesli,Steel Cut,OFF-ST-10000129,177.648,2,0.2,-28.8678
CA-2017-132010,2017-10-13,MA-17995,Michelle Arnett,Facebook,United States,Richmond,Virginia,23223.0,South,Power Muesli,Steel Cut,OFF-ST-10003641,315.2,4,0.0,6.304
CA-2020-112473,2020-05-25,JL-15505,Jeremy Lonsdale,Email,United States,Houston,Texas,77070.0,Central,Power Muesli,Steel Cut,OFF-ST-10002182,50.136,3,0.2,-11.2806
CA-2019-124254,2019-04-12,TB-21175,Thomas Boland,Sales,United States,Wilson,North Carolina,27893.0,South,Power Muesli,Steel Cut,OFF-ST-10001469,129.552,3,0.2,-22.6716
CA-2019-124254,2019-04-12,TB-21175,Thomas Boland,Sales,United States,Wilson,North Carolina,27893.0,South,Power Muesli,Steel Cut,OFF-ST-10000060,51.984,1,0.2,-5.1984
US-2019-165505,2019-01-23,CB-12535,Claudia Bergmann,Sales,United States,Burlington,Vermont,05401,East,Power Muesli,Steel Cut,OFF-ST-10001526,1564.29,13,0.0,406.7154
US-2019-155768,2019-12-01,LB-16795,Laurel Beltran,Facebook,United States,Oxnard,California,93030.0,West,Power Muesli,Steel Cut,OFF-ST-10002292,1112.94,3,0.0,222.588
US-2018-130512,2018-08-21,SM-20320,Sean Miller,Facebook,United States,Allentown,Pennsylvania,18103.0,East,Power Muesli,Steel Cut,OFF-ST-10002574,663.072,6,0.2,-165.768
CA-2020-141747,2020-08-03,SC-20230,Scot Coram,Sales,United States,Seattle,Washington,98105.0,West,Power Muesli,Steel Cut,OFF-ST-10003996,16.06,1,0.0,4.1756
US-2018-164238,2018-08-16,JW-15955,Joni Wasserman,Email,United States,Philadelphia,Pennsylvania,19120.0,East,Power Muesli,Steel Cut,OFF-ST-10002352,44.688,7,0.2,3.3516
CA-2020-121160,2020-11-04,FM-14290,Frank Merwin,Facebook,United States,Bryan,Texas,77803.0,Central,Power Muesli,Steel Cut,OFF-ST-10002485,52.752,3,0.2,-12.5286
CA-2019-126732,2019-09-02,LR-16915,Lena Radford,Email,United States,Los Angeles,California,90036.0,West,Power Muesli,Steel Cut,OFF-ST-10000321,23.67,3,0.0,0.9468
CA-2017-168368,2017-02-11,GA-14725,Guy Armstrong,Email,United States,Columbia,Missouri,65203.0,Central,Power Muesli,Steel Cut,OFF-ST-10002583,64.96,2,0.0,2.5984
CA-2019-113236,2019-05-26,CP-12085,Cathy Prescott,Sales,United States,Delray Beach,Florida,33445.0,South,Power Muesli,Steel Cut,OFF-ST-10000532,184.704,6,0.2,13.8528
CA-2018-111948,2018-11-11,AG-10495,Andrew Gjertsen,Sales,United States,Detroit,Michigan,48234.0,Central,Power Muesli,Steel Cut,OFF-ST-10003282,418.32,7,0.0,117.1296
CA-2019-168046,2019-01-25,JD-15895,Jonathan Doherty,Sales,United States,New York City,New York,10024.0,East,Power Muesli,Steel Cut,OFF-ST-10004337,428.68,7,0.0,0.0
CA-2020-111591,2020-03-21,PS-18970,Paul Stevenson,Facebook,United States,Seattle,Washington,98105.0,West,Power Muesli,Steel Cut,OFF-ST-10001809,359.32,4,0.0,7.1864
CA-2017-108147,2017-06-08,RD-19480,Rick Duston,Email,United States,Long Beach,New York,11561.0,East,Power Muesli,Steel Cut,OFF-ST-10003470,1676.88,6,0.0,83.844
CA-2020-155362,2020-12-17,DP-13105,Dave Poirier,Sales,United States,Eau Claire,Wisconsin,54703.0,Central,Power Muesli,Steel Cut,OFF-ST-10001031,32.56,2,0.0,8.4656
CA-2017-154158,2017-12-23,CC-12670,Craig Carreira,Email,United States,Tampa,Florida,33614.0,South,Power Muesli,Steel Cut,OFF-ST-10000078,424.272,2,0.2,-10.6068
CA-2017-154158,2017-12-23,CC-12670,Craig Carreira,Email,United States,Tampa,Florida,33614.0,South,Power Muesli,Steel Cut,OFF-ST-10004950,83.92,5,0.2,-1.049
CA-2018-163734,2018-06-19,KM-16375,Katherine Murray,Facebook,United States,Houston,Texas,77070.0,Central,Power Muesli,Steel Cut,OFF-ST-10003692,228.92,5,0.2,14.3075
CA-2019-105459,2019-08-12,NP-18700,Nora Preis,Email,United States,New York City,New York,10024.0,East,Power Muesli,Steel Cut,OFF-ST-10000078,1591.02,6,0.0,286.3836
CA-2019-108959,2019-03-10,MH-17785,Maya Herman,Sales,United States,Glendale,Arizona,85301.0,West,Power Muesli,Steel Cut,OFF-ST-10001272,104.696,1,0.2,6.5435
CA-2020-145506,2020-06-03,MO-17800,Meg O'Connel,Facebook,United States,Spokane,Washington,99207.0,West,Power Muesli,Steel Cut,OFF-ST-10004963,136.26,9,0.0,5.4504
CA-2020-150504,2020-11-06,HG-14845,Harry Greene,Email,United States,Dallas,Texas,75220.0,Central,Power Muesli,Steel Cut,OFF-ST-10000615,18.16,2,0.2,1.816
CA-2017-149104,2017-04-05,RD-19900,Ruben Dartt,Email,United States,Dearborn Heights,Michigan,48127.0,Central,Power Muesli,Steel Cut,OFF-ST-10000991,689.82,6,0.0,20.6946
CA-2018-123939,2018-08-24,MS-17710,Maurice Satty,Email,United States,Bowling Green,Ohio,43402.0,East,Power Muesli,Steel Cut,OFF-ST-10003208,435.504,3,0.2,48.9942
CA-2019-101189,2019-02-04,JB-15400,Jennifer Braxton,Sales,United States,Los Angeles,California,90049.0,West,Power Muesli,Steel Cut,OFF-ST-10004180,93.02,2,0.0,3.7208
CA-2017-169446,2017-12-19,SG-20605,Speros Goranitis,Email,United States,Chicago,Illinois,60623.0,Central,Power Muesli,Steel Cut,OFF-ST-10000419,32.592,3,0.2,-7.7406
CA-2020-101637,2020-03-24,AC-10615,Ann Chong,Sales,United States,Beaumont,Texas,77705.0,Central,Power Muesli,Steel Cut,OFF-ST-10002352,12.768,2,0.2,0.9576
CA-2020-102729,2020-10-26,BF-11215,Benjamin Farhat,Facebook,United States,Dallas,Texas,75217.0,Central,Power Muesli,Steel Cut,OFF-ST-10000464,55.616,2,0.2,5.5616
CA-2019-116596,2019-10-27,BW-11200,Ben Wallace,Email,United States,New York City,New York,10011.0,East,Power Muesli,Steel Cut,OFF-ST-10000636,33.48,2,0.0,1.3392
CA-2018-147690,2018-11-10,SC-20020,Sam Craven,Email,United States,Philadelphia,Pennsylvania,19140.0,East,Power Muesli,Steel Cut,OFF-ST-10001526,577.584,6,0.2,43.3188
CA-2019-129280,2019-05-03,SM-20905,Susan MacKendrick,Email,United States,Newark,Ohio,43055.0,East,Power Muesli,Steel Cut,OFF-ST-10002554,195.64,5,0.2,-44.019
CA-2018-113131,2018-09-24,MB-17305,Maria Bertelson,Email,United States,Columbus,Ohio,43229.0,East,Power Muesli,Steel Cut,OFF-ST-10001172,33.568,2,0.2,1.6784
CA-2020-152975,2020-09-14,RB-19705,Roger Barcio,Facebook,United States,New York City,New York,10035.0,East,Power Muesli,Steel Cut,OFF-ST-10001370,70.98,1,0.0,3.549
CA-2020-132584,2020-08-26,HJ-14875,Heather Jas,Facebook,United States,Detroit,Michigan,48234.0,Central,Power Muesli,Steel Cut,OFF-ST-10000344,53.72,4,0.0,13.9672
US-2020-129203,2020-04-17,BM-11575,Brendan Murry,Sales,United States,Chicago,Illinois,60653.0,Central,Power Muesli,Steel Cut,OFF-ST-10001418,195.136,4,0.2,-43.9056
US-2020-122672,2020-11-04,HG-14965,Henry Goldwyn,Sales,United States,Lancaster,Ohio,43130.0,East,Power Muesli,Steel Cut,OFF-ST-10002344,194.352,3,0.2,-43.7292
CA-2017-151330,2017-10-14,TC-21295,Toby Carlisle,Email,United States,Everett,Massachusetts,2149.0,East,Power Muesli,Steel Cut,OFF-ST-10000615,79.45,7,0.0,22.246
CA-2017-104563,2017-03-07,CM-12715,Craig Molinari,Sales,United States,Seattle,Washington,98103.0,West,Power Muesli,Steel Cut,OFF-ST-10000934,204.9,5,0.0,0.0
US-2020-107979,2020-06-08,FO-14305,Frank Olsen,Email,United States,Glendale,Arizona,85301.0,West,Power Muesli,Steel Cut,OFF-ST-10002485,35.168,2,0.2,-8.3524
CA-2017-150518,2017-11-19,MW-18220,Mitch Webber,Email,United States,Coon Rapids,Minnesota,55433.0,Central,Power Muesli,Steel Cut,OFF-ST-10000877,221.16,4,0.0,57.5016
CA-2020-132619,2020-08-31,MS-17770,Maxwell Schwartz,Email,United States,San Francisco,California,94109.0,West,Power Muesli,Steel Cut,OFF-ST-10001511,193.95,3,0.0,9.6975
US-2017-164644,2017-07-22,JL-15850,John Lucas,Email,United States,Houston,Texas,77095.0,Central,Power Muesli,Steel Cut,OFF-ST-10003123,26.632,1,0.2,1.3316
CA-2018-130113,2018-12-27,AH-10030,Aaron Hawkins,Sales,United States,San Francisco,California,94122.0,West,Power Muesli,Steel Cut,OFF-ST-10000046,323.1,2,0.0,61.389
CA-2018-107902,2018-08-28,SM-20950,Suzanne McNair,Sales,United States,Fairfield,Connecticut,6824.0,East,Power Muesli,Steel Cut,OFF-ST-10001837,470.36,11,0.0,122.2936
CA-2019-161746,2019-10-21,CS-11950,Carlos Soltero,Email,United States,Los Angeles,California,90045.0,West,Power Muesli,Steel Cut,OFF-ST-10002743,340.92,3,0.0,3.4092
CA-2017-114251,2017-11-05,MD-17350,Maribeth Dona,Email,United States,Philadelphia,Pennsylvania,19143.0,East,Power Muesli,Steel Cut,OFF-ST-10003716,1080.096,6,0.2,-94.5084
CA-2020-166835,2020-11-12,DK-13375,Dennis Kane,Email,United States,Lancaster,Pennsylvania,17602.0,East,Power Muesli,Steel Cut,OFF-ST-10002574,221.024,2,0.2,-55.256
CA-2017-111962,2017-09-29,EB-14170,Evan Bailliet,Email,United States,Seattle,Washington,98115.0,West,Power Muesli,Steel Cut,OFF-ST-10000046,807.75,5,0.0,153.4725
CA-2020-129294,2020-03-16,KD-16615,Ken Dana,Sales,United States,Los Angeles,California,90032.0,West,Power Muesli,Steel Cut,OFF-ST-10002615,310.12,2,0.0,80.6312
CA-2020-113705,2020-03-27,LC-16870,Lena Cacioppo,Email,United States,Richmond,Virginia,23223.0,South,Power Muesli,Steel Cut,OFF-ST-10001128,332.94,3,0.0,9.9882
CA-2018-149748,2018-05-31,EM-13825,Elizabeth Moffitt,Sales,United States,Paterson,New Jersey,7501.0,East,Power Muesli,Steel Cut,OFF-ST-10004340,62.18,1,0.0,16.7886
CA-2018-162201,2018-06-08,AG-10495,Andrew Gjertsen,Sales,United States,Saint Petersburg,Florida,33710.0,South,Power Muesli,Steel Cut,OFF-ST-10000046,516.96,4,0.2,-6.462
CA-2020-169999,2020-06-19,JS-15685,Jim Sink,Sales,United States,New York City,New York,10035.0,East,Power Muesli,Steel Cut,OFF-ST-10001511,129.3,2,0.0,6.465
CA-2017-163867,2017-06-03,RE-19450,Richard Eichhorn,Email,United States,Decatur,Illinois,62521.0,Central,Power Muesli,Steel Cut,OFF-ST-10000877,132.696,3,0.2,9.9522
CA-2020-113278,2020-01-14,HR-14770,Hallie Redmond,Facebook,United States,Richmond,Indiana,47374.0,Central,Power Muesli,Steel Cut,OFF-ST-10001590,67.4,5,0.0,17.524
CA-2020-113278,2020-01-14,HR-14770,Hallie Redmond,Facebook,United States,Richmond,Indiana,47374.0,Central,Power Muesli,Steel Cut,OFF-ST-10002562,18.76,2,0.0,5.2528
US-2018-116981,2018-03-26,SM-20950,Suzanne McNair,Sales,United States,New York City,New York,10009.0,East,Power Muesli,Steel Cut,OFF-ST-10002615,1085.42,7,0.0,282.2092
CA-2020-146269,2020-10-06,MH-17455,Mark Hamilton,Email,United States,Chicago,Illinois,60623.0,Central,Power Muesli,Steel Cut,OFF-ST-10003208,290.336,2,0.2,32.6628
US-2020-166324,2020-04-20,BE-11455,Brad Eason,Facebook,United States,Cleveland,Ohio,44105.0,East,Power Muesli,Steel Cut,OFF-ST-10000078,848.544,4,0.2,-21.2136
CA-2020-117646,2020-08-21,SC-20845,Sung Chung,Email,United States,Louisville,Colorado,80027.0,West,Power Muesli,Steel Cut,OFF-ST-10000036,237.096,3,0.2,20.7459
CA-2020-160927,2020-01-29,TM-21010,Tamara Manning,Email,United States,Marion,Iowa,52302.0,Central,Power Muesli,Steel Cut,OFF-ST-10001590,13.48,1,0.0,3.5048
CA-2018-159534,2018-03-20,DH-13075,Dave Hallsten,Sales,United States,New York City,New York,10035.0,East,Power Muesli,Steel Cut,OFF-ST-10001172,83.92,4,0.0,20.1408
CA-2019-114405,2019-04-07,AS-10240,Alan Shonely,Email,United States,Philadelphia,Pennsylvania,19120.0,East,Power Muesli,Steel Cut,OFF-ST-10001627,36.744,3,0.2,3.6744
CA-2017-143371,2017-12-28,MD-17350,Maribeth Dona,Email,United States,Anaheim,California,92804.0,West,Power Muesli,Steel Cut,OFF-ST-10001128,998.82,9,0.0,29.9646
CA-2018-145415,2018-04-12,RD-19660,Robert Dilbeck,Facebook,United States,Seattle,Washington,98103.0,West,Power Muesli,Steel Cut,OFF-ST-10000419,40.74,3,0.0,0.4074
CA-2017-115812,2017-06-09,BH-11710,Brosina Hoffman,Email,United States,Los Angeles,California,90032.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10003910,18.504,3,0.2,5.7825
CA-2019-161389,2019-12-05,IM-15070,Irene Maddox,Email,United States,Seattle,Washington,98103.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10003656,407.976,3,0.2,132.5922
US-2018-118983,2018-11-22,HP-14815,Harold Pawlan,Facebook,United States,Fort Worth,Texas,76106.0,Central,Power Muesli,Super Fibre Boost,OFF-BI-10000756,2.544,3,0.8,-3.816
CA-2017-143336,2017-08-27,ZD-21925,Zuschuss Donatelli,Email,United States,San Francisco,California,94109.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10002215,22.72,4,0.2,7.384
CA-2019-121755,2019-01-16,EH-13945,Eric Hoffmann,Email,United States,Los Angeles,California,90049.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10001634,11.648,2,0.2,4.2224
US-2018-150630,2018-09-17,TB-21520,Tracy Blumstein,Email,United States,Philadelphia,Pennsylvania,19140.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10000474,9.618,2,0.7,-7.0532
US-2018-150630,2018-09-17,TB-21520,Tracy Blumstein,Email,United States,Philadelphia,Pennsylvania,19140.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10001525,6.858,6,0.7,-5.715
CA-2019-118255,2019-03-11,ON-18715,Odella Nelson,Sales,United States,Eagan,Minnesota,55122.0,Central,Power Muesli,Super Fibre Boost,OFF-BI-10003291,17.46,2,0.0,8.2062
CA-2018-115742,2018-04-18,DP-13000,Darren Powers,Email,United States,New Albany,Indiana,47150.0,Central,Power Muesli,Super Fibre Boost,OFF-BI-10004410,38.22,6,0.0,17.9634
CA-2019-111682,2019-06-17,TB-21055,Ted Butterfield,Email,United States,Troy,New York,12180.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10001460,48.48,4,0.2,16.362
CA-2018-135545,2018-11-24,KM-16720,Kunst Miller,Email,United States,Los Angeles,California,90004.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10001078,25.824,6,0.2,9.3612
CA-2019-106075,2019-09-18,HM-14980,Henry MacAllister,Email,United States,New York City,New York,10009.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10004654,4.616,1,0.2,1.731
US-2020-118038,2020-12-09,KB-16600,Ken Brennan,Sales,United States,Houston,Texas,77041.0,Central,Power Muesli,Super Fibre Boost,OFF-BI-10004182,1.248,3,0.8,-1.9344
CA-2019-127208,2019-06-12,SC-20770,Stewart Carmichael,Sales,United States,Decatur,Alabama,35601.0,South,Power Muesli,Super Fibre Boost,OFF-BI-10002309,16.74,3,0.0,8.0352
CA-2018-149587,2018-01-31,KB-16315,Karl Braun,Email,United States,Minneapolis,Minnesota,55407.0,Central,Power Muesli,Super Fibre Boost,OFF-BI-10002852,32.96,2,0.0,16.1504
US-2020-109484,2020-11-06,RB-19705,Roger Barcio,Facebook,United States,Portland,Oregon,97206.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10004738,5.682,1,0.7,-3.788
CA-2020-157833,2020-06-17,KD-16345,Katherine Ducich,Email,United States,San Francisco,California,94122.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10001721,51.312,3,0.2,17.9592
CA-2019-158568,2019-08-29,RB-19465,Rick Bensley,Facebook,United States,Chicago,Illinois,60610.0,Central,Power Muesli,Super Fibre Boost,OFF-BI-10002609,1.788,3,0.8,-3.0396
US-2018-156867,2018-11-13,LC-16870,Lena Cacioppo,Email,United States,Aurora,Colorado,80013.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10002794,36.882,3,0.7,-25.8174
CA-2019-128867,2019-11-03,CL-12565,Clay Ludtke,Email,United States,Urbandale,Iowa,50322.0,Central,Power Muesli,Super Fibre Boost,OFF-BI-10003981,27.24,6,0.0,13.3476
US-2018-136476,2018-04-05,GG-14650,Greg Guthrie,Sales,United States,Bristol,Tennessee,37620.0,South,Power Muesli,Super Fibre Boost,OFF-BI-10003650,157.794,1,0.7,-115.7156
CA-2019-103730,2019-06-12,SC-20725,Steven Cartwright,Email,United States,Wilmington,Delaware,19805.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10003910,30.84,4,0.0,13.878
US-2020-107272,2020-11-05,TS-21610,Troy Staebel,Email,United States,Phoenix,Arizona,85023.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10003274,2.388,2,0.7,-1.8308
CA-2019-145583,2019-10-13,LC-16885,Lena Creighton,Email,United States,Roseville,California,95661.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10004781,76.176,3,0.2,26.6616
CA-2019-114489,2019-12-05,JE-16165,Justin Ellison,Sales,United States,Franklin,Wisconsin,53132.0,Central,Power Muesli,Super Fibre Boost,OFF-BI-10002735,171.55,5,0.0,80.6285
CA-2019-113817,2019-11-07,MJ-17740,Max Jones,Email,United States,Seattle,Washington,98115.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10004002,27.68,2,0.2,9.688
CA-2019-105018,2019-11-28,SK-19990,Sally Knutson,Email,United States,Fairfield,Connecticut,6824.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10001890,7.16,2,0.0,3.4368
US-2020-124303,2020-07-06,FH-14365,Fred Hopkins,Sales,United States,Philadelphia,Pennsylvania,19120.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10000343,2.946,2,0.7,-2.2586
CA-2020-135860,2020-12-01,JH-15985,Joseph Holt,Email,United States,Saginaw,Michigan,48601.0,Central,Power Muesli,Super Fibre Boost,OFF-BI-10003274,15.92,4,0.0,7.4824
CA-2018-169397,2018-12-24,JB-15925,Joni Blumstein,Email,United States,Dublin,Ohio,43017.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10002852,19.776,4,0.7,-13.8432
US-2017-156216,2017-09-13,EA-14035,Erin Ashbrook,Sales,United States,Charlotte,North Carolina,28205.0,South,Power Muesli,Super Fibre Boost,OFF-BI-10001679,18.648,7,0.7,-12.432
US-2020-100930,2020-04-07,CS-12400,Christopher Schild,Facebook,United States,Tampa,Florida,33614.0,South,Power Muesli,Super Fibre Boost,OFF-BI-10001679,5.328,2,0.7,-3.552
CA-2020-163139,2020-12-01,CC-12670,Craig Carreira,Email,United States,New York City,New York,10009.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10003460,17.52,5,0.2,6.132
CA-2018-155334,2018-07-30,HA-14920,Helen Andreada,Email,United States,San Francisco,California,94109.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10002557,10.92,3,0.2,4.095
US-2018-161991,2018-09-26,SC-20725,Steven Cartwright,Email,United States,Houston,Texas,77070.0,Central,Power Muesli,Super Fibre Boost,OFF-BI-10004967,2.08,5,0.8,-3.432
CA-2019-112697,2019-12-18,AH-10195,Alan Haines,Sales,United States,Tamarac,Florida,33319.0,South,Power Muesli,Super Fibre Boost,OFF-BI-10000778,254.058,7,0.7,-169.372
CA-2017-111451,2017-12-26,KL-16555,Kelly Lampkin,Sales,United States,Colorado Springs,Colorado,80906.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10004593,78.6,5,0.7,-62.88
CA-2019-142545,2019-10-28,JD-15895,Jonathan Doherty,Sales,United States,Belleville,New Jersey,7109.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10002706,14.28,1,0.0,6.5688
CA-2017-111003,2017-06-01,CR-12625,Corey Roper,Facebook,United States,Lakewood,New Jersey,8701.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10001072,45.48,3,0.0,20.9208
CA-2019-162138,2019-04-23,GK-14620,Grace Kelly,Sales,United States,Hesperia,California,92345.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10004593,251.52,6,0.2,81.744
US-2019-141544,2019-08-30,PO-18850,Patrick O'Brill,Email,United States,Philadelphia,Pennsylvania,19143.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10001524,37.764,6,0.7,-27.6936
US-2019-150147,2019-04-25,JL-15850,John Lucas,Email,United States,Philadelphia,Pennsylvania,19134.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10001153,20.724,2,0.7,-13.816
US-2019-150147,2019-04-25,JL-15850,John Lucas,Email,United States,Philadelphia,Pennsylvania,19134.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10001982,4.896,3,0.7,-3.4272
CA-2018-137946,2018-09-01,DB-13615,Doug Bickford,Email,United States,Los Angeles,California,90045.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10001922,4.752,1,0.2,1.6038
CA-2018-137946,2018-09-01,DB-13615,Doug Bickford,Email,United States,Los Angeles,California,90045.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10004140,14.368,4,0.2,4.49
CA-2017-129924,2017-07-12,AC-10420,Alyssa Crouse,Sales,United States,San Francisco,California,94122.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10003314,7.712,2,0.2,2.7956
